"Country","State","City","Population","Latitude","Longitude","Elevation"
"Hungary","GyorMosonSopron","Janossomorja",6052,47.78,17.17,1.1e2
"Hungary","JaszNagykunSzolnok","Ujszasz",6043,47.29,20.07,85.
"Hungary","Baranya","Kozarmisleny",6017,46.03,18.29,1.7e2
"Hungary","Bekes","Battonya",5960,46.29,21.02,98.
"Hungary","Pest","Tapioszele",5911,47.33,19.87,96.
"Hungary","Fejer","Pusztaszabolcs",5904,47.13,18.77,1.1e2
"Hungary","HajduBihar","Kaba",5878,47.35,21.29,86.
"Hungary","Veszprem","Berhida",5833,47.12,18.13,1.3e2
"Hungary","Somogy","Balatonboglar",5798,46.77,17.67,1.3e2
"Hungary","Bekes","Totkomlos",5780,46.42,20.76,90.
"Hungary","Bekes","Fuzesgyarmat",5774,47.11,21.22,86.
"Hungary","BorsodAbaujZemplen","Alsozsolca",5683,48.08,20.88,1.1e2
"Hungary","Pest","Domsod",5676,47.1,19.01,97.
"Hungary","SzabolcsSzatmarBereg","Nagyhalasz",5676,48.14,21.76,93.
"Hungary","HajduBihar","Hosszupalyi",5662,47.4,21.740000000000002,1.e2
"Hungary","BacsKiskun","Izsak",5622,46.800000000000004,19.36,98.
"Hungary","JaszNagykunSzolnok","Jaszfenyzaru",5619,47.57,19.73,1.1e2
"Hungary","Pest","Kartal",5616,47.68,19.54,1.7e2
"Hungary","Fejer","Martonvasar",5574,47.32,18.78,1.2e2
"Hungary","Heves","Lorinci",5557,47.730000000000004,19.68,1.2e2
"Hungary","Fejer","Velence",5552,47.25,18.66,1.2e2
"Hungary","HajduBihar","Komadi",5421,47.01,21.5,88.
"Hungary","SzabolcsSzatmarBereg","Tiszalok",5395,48.02,21.38,95.
"Hungary","KomaromEsztergom","Kisber",5373,47.5,18.01,1.8e2
"Hungary","HajduBihar","Vamospercs",5362,47.54,21.89,1.3e2
"Hungary","JaszNagykunSzolnok","Kunmadaras",5356,47.43,20.8,88.
"Hungary","BorsodAbaujZemplen","Szikszo",5289,48.2,20.93,1.2e2
"Hungary","JaszNagykunSzolnok","Jaszkiser",5285,47.46,20.21,85.
"Hungary","KomaromEsztergom","Tat",5280,47.75,18.650000000000002,1.1e2
"Hungary","Pest","Zsambek",5276,47.550000000000004,18.72,1.6e2
"Hungary","JaszNagykunSzolnok","Rakoczifalva",5256,47.09,20.23,84.
"Hungary","Fejer","Csakvar",5225,47.410000000000004,18.44,3.e2
"Hungary","Somogy","Balatonlelle",5223,46.78,17.68,1.1e2
"Hungary","Pest","Alsonemedi",5205,47.33,19.18,1.1e2
"Hungary","Pest","Tapioszentmarton",5194,47.33,19.75,1.e2
"Hungary","Pest","Bugyi",5127,47.22,19.150000000000002,94.
"Hungary","Csongrad","Algyo",5088,46.32,20.25,74.
"Hungary","Bekes","Ujkigyos",5072,46.58,21.03,90.
"Hungary","HajduBihar","Egyek",5071,47.62,20.89,89.
"Hungary","BorsodAbaujZemplen","Tokaj",5071,48.1,21.400000000000002,91.
"Hungary","BorsodAbaujZemplen","Tiszaluc",5064,48.03,21.080000000000002,89.
"Hungary","Bekes","Kondoros",4997,46.76,20.81,85.
"Hungary","Bekes","Mezohegyes",4994,46.32,20.82,96.
"Hungary","Bekes","Nagyszenas",4979,46.660000000000004,20.67,83.
"Hungary","Csongrad","Domaszek",4919,46.25,19.96,85.
"Hungary","Pest","Szada",4918,47.63,19.32,2.6e2
"Hungary","BacsKiskun","Melykut",4907,46.22,19.38,1.3e2
"Hungary","BacsKiskun","Tiszaalpar",4897,46.81,19.990000000000002,87.
"Hungary","SzabolcsSzatmarBereg","Nyirmada",4890,48.07,22.2,1.3e2
"Hungary","BorsodAbaujZemplen","Nyekladhaza",4876,47.980000000000004,20.830000000000002,1.2e2
"Hungary","Bekes","Csorvas",4871,46.63,20.830000000000002,89.
"Hungary","KomaromEsztergom","Labatlan",4839,47.75,18.5,1.4e2
"Hungary","SzabolcsSzatmarBereg","Csenger",4834,47.84,22.68,1.2e2
"Hungary","Pest","Szentmartonkata",4830,47.45,19.7,1.2e2
"Hungary","Somogy","Tab",4824,46.730000000000004,18.02,1.7e2
"Hungary","SzabolcsSzatmarBereg","Kemecse",4817,48.07,21.8,98.
"Hungary","Pest","Orkeny",4810,47.13,19.43,1.2e2
"Hungary","Somogy","Csurgo",4806,46.26,17.09,1.3e2
"Hungary","Bekes","Elek",4787,46.54,21.240000000000002,89.
"Hungary","BorsodAbaujZemplen","Emod",4785,47.94,20.81,1.2e2
"Hungary","Somogy","Fonyod",4773,46.730000000000004,17.55,1.1e2
