"Country","State","City","Population","Latitude","Longitude","Elevation"
"Ukraine","Cherkask","Vatutine",17805,49.02,31.060000000000002,1.5e2
"Ukraine","Zaporizhzhya","Hulyaypole",17544,47.67,36.26,1.e2
"Ukraine","Donetsk","Pelahiyivka",17509,48.13,38.58,3.1e2
"Ukraine","Khmelnytskyi","Horodok",17240,49.17,26.57,2.9e2
"Ukraine","Khmelnytskyi","Izyaslav",17212,50.120000000000005,26.8,2.4e2
"Ukraine","Transcarpathia","Svalyava",17050,48.550000000000004,22.98,2.e2
"Ukraine","Lviv","Vynnyky",16902,49.81,24.09,3.7e2
"Ukraine","Sumska","Bilopillya",16880,51.15,34.300000000000004,1.3e2
"Ukraine","Kyyivska","Bohuslav",16825,49.550000000000004,30.88,1.5e2
"Ukraine","Crimea","Sudak",16756,44.85,34.97,24.
"Ukraine","Kyyivska","Skvyra",16715,49.730000000000004,29.67,1.9e2
"Ukraine","Sumska","Putyvl",16692,51.33,33.87,1.7e2
"Ukraine","Dnipropetrovsk","Verkhnodniprovsk",16639,48.65,34.33,1.1e2
"Ukraine","Zhitomir","Ovruch",16614,51.32,28.8,1.6e2
"Ukraine","Donetsk","Novohrodivka",16587,48.2,37.35,2.1e2
"Ukraine","Donetsk","Yunokomunarivsk",16508,48.22,38.29,2.2e2
"Ukraine","Crimea","Bilohirsk",16428,45.050000000000004,34.6,2.e2
"Ukraine","Vinnica","Bar",16409,49.07,27.67,2.7e2
"Ukraine","Donetsk","Vuhledar",16286,47.800000000000004,37.22,1.8e2
"Ukraine","Donetsk","Krasnohorivka",16263,48.02,37.51,1.4e2
"Ukraine","Khmelnytskyi","Dunaivtsi",16223,48.9,26.830000000000002,2.9e2
"Ukraine","Harkov","Zmiyiv",16194,49.7,36.38,88.
"Ukraine","Herson","Hola Prystan",16102,46.52,32.53,0
"Ukraine","Donetsk","Bilozerske",16101,48.52,37.08,2.e2
"Ukraine","Poltava","Pyryatyn",15882,50.25,32.52,1.e2
"Ukraine","Vinnica","Tulchyn",15763,48.68,28.87,2.e2
"Ukraine","Donetsk","Mykolayivka",15684,47.65,37.68,1.4e2
"Ukraine","Lugansk","Chervonopartyzansk",15659,48.08,39.79,2.9e2
"Ukraine","Ivano‐Frankivsk","Burshtyn",15640,49.27,24.63,2.3e2
"Ukraine","Donetsk","Ilovaysk",15639,47.93,38.19,1.9e2
"Ukraine","Lviv","Horodok",15634,49.78,23.650000000000002,2.7e2
"Ukraine","Mykolayivsk","Novyy Buh",15603,47.7,32.52,96.
"Ukraine","Dnipropetrovsk","Apostolove",15585,47.67,33.730000000000004,84.
"Ukraine","Dnipropetrovsk","Taromske",15500,48.45,34.78,1.6e2
"Ukraine","Odesa","Bolhrad",15499,45.68,28.61,65.
"Ukraine","Transcarpathia","Rakhiv",15430,48.050000000000004,24.21,5.4e2
"Ukraine","Lugansk","Yuvileyne",15351,48.5,39.21,1.7e2
"Ukraine","Harkov","Komsomolske",15342,49.61,36.5,96.
"Ukraine","Cherkask","Zhashkiv",15284,49.25,30.1,2.4e2
"Ukraine","Zaporizhzhya","Orikhiv",15281,47.57,35.79,51.
"Ukraine","Cherkask","Horodyshche",15253,49.300000000000004,31.45,1.2e2
"Ukraine","Kirovograd","Hayvoron",15214,48.35,29.85,1.5e2
"Ukraine","Zhitomir","Radomyshl",15201,50.5,29.23,1.6e2
"Ukraine","Rivne","Ostroh",15109,50.33,26.52,2.1e2
"Ukraine","Poltava","Karlivka",15001,49.45,35.13,1.5e2
"Ukraine","Ternopil","Terebovlya",14996,49.300000000000004,25.72,3.3e2
"Ukraine","Lugansk","Zolote",14974,48.69,38.52,1.2e2
"Ukraine","Chernigov","Nosivka",14973,50.93,31.580000000000002,1.2e2
"Ukraine","Odesa","Artsyz",14919,45.980000000000004,29.42,13.
"Ukraine","Zaporizhzhya","Vasylivka",14816,47.44,35.27,47.
"Ukraine","Zaporizhzhya","Kamyanka‐Dniprovska",14785,47.49,34.410000000000004,16.
"Ukraine","Cherkask","Kamyanka",14673,49.03,32.1,1.3e2
"Ukraine","Mykolayivsk","Snihurivka",14668,47.07,32.82,28.
"Ukraine","Chernigov","Novhorod‐Siverskyy",14608,51.9833,33.2667,"null"
"Ukraine","Lviv","Mykolayiv",14603,49.51,23.98,3.1e2
"Ukraine","Lugansk","Stanytsia Luhanska",14543,48.666666666667,39.466666666667,"null"
"Ukraine","Herson","Beryslav",14527,46.84,33.42,36.
"Ukraine","Mykolayivsk","Ochakiv",14491,46.62,31.55,36.
"Ukraine","Cherkask","Talne",14420,48.89,30.7,1.4e2
"Ukraine","Volyn","Kivertsi",14376,50.83,25.47,2.e2
"Ukraine","Dnipropetrovsk","Zelenodolsk",14323,47.6,33.68,93.
"Ukraine","Donetsk","Nyzhnya Krynka",14253,48.11,38.17,1.3e2
"Ukraine","Chernivtsi","Storozhynets",14197,48.160000000000004,25.72,3.5e2
"Ukraine","Kyyivska","Ukrayinka",14151,50.13,30.73,1.e2
"Ukraine","Kyyivska","Tetiyiv",14070,49.38,29.67,1.8e2
"Ukraine","Ternopil","Zbarazh",14004,49.67,25.78,3.3e2
"Ukraine","Donetsk","Chasiv Yar",13999,48.58,37.85,2.3e2
"Ukraine","Lugansk","Stanychno‐Luhanske",13903,48.65,39.49,39.
"Ukraine","Kyyivska","Kotsyubynske",13900,50.5,30.36,1.6e2
"Ukraine","Chernigov","Koryukivka",13834,51.77,32.27,1.3e2
"Ukraine","Lviv","Zhovkva",13834,50.07,23.97,2.2e2
"Ukraine","Lugansk","Vakhrusheve",13725,48.15,38.800000000000004,2.e2
"Ukraine","Kyyivska","Kaharlyk",13623,49.85,30.830000000000002,1.4e2
"Ukraine","Chernigov","Horodnya",13563,51.88,31.6,1.3e2
"Ukraine","Crimea","Prymorskyy",13561,45.12,35.5,10.
"Ukraine","Lugansk","Shchastya",13481,48.75,39.230000000000004,50.
"Ukraine","Poltava","Khorol",13427,49.78,33.28,1.e2
"Ukraine","Kyyivska","Rakitnoye",13277,49.68,30.39,1.5e2
"Ukraine","Lugansk","Petrivske",13260,48.300000000000004,38.92,2.6e2
"Ukraine","Vinnica","Bershad",13252,48.370000000000005,29.52,1.7e2
"Ukraine","Volyn","Rozhyshche",13245,50.92,25.27,1.8e2
"Ukraine","Zaporizhzhya","Mykhaylivka",13216,47.27,35.22,86.
"Ukraine","Rivne","Berezne",13112,51.,26.75,"null"
"Ukraine","Harkov","Nova Vodolaha",13112,49.72,35.87,1.1e2
"Ukraine","Donetsk","Zhdanivka",13082,48.160000000000004,38.26,2.2e2
"Ukraine","Lviv","Yavoriv",13057,49.95,23.39,2.3e2
"Ukraine","Donetsk","Svitlodarske",12931,48.4,38.22,1.6e2
"Ukraine","Kyyivska","Myronivka",12840,49.65,30.98,1.4e2
"Ukraine","Mykolayivsk","Bashtanka",12814,47.4,32.45,80.
"Ukraine","Kyyivska","Tarashcha",12638,49.57,30.51,1.7e2
"Ukraine","Chernigov","Mena",12630,51.52,32.22,1.3e2
"Ukraine","Zhitomir","Andrushivka",12590,50.02,29.02,2.1e2
"Ukraine","Crimea","Hvardiyske",12589,45.13,34.02,1.5e2
"Ukraine","Ternopil","Buchach",12561,49.08,25.400000000000002,3.e2
"Ukraine","Vinnica","Hnivan",12543,49.1,28.330000000000002,2.4e2
"Ukraine","Kirovograd","Novomyrhorod",12528,48.78,31.650000000000002,1.5e2
"Ukraine","Herson","Antonivka",12488,46.69,32.77,53.
"Ukraine","Donetsk","Komsomolskoye",12471,47.68,38.050000000000004,1.3e2
"Ukraine","Zhitomir","Baranivka",12441,50.300000000000004,27.67,2.2e2
"Ukraine","Poltava","Kotelva",12387,50.07,34.75,98.
"Ukraine","Harkov","Solonytsivka",12378,49.99,36.050000000000004,1.1e2
"Ukraine","Zaporizhzhya","Yakymivka",12353,46.69,35.15,21.
"Ukraine","Kirovograd","Mala Vyska",12348,48.65,31.63,1.8e2
"Ukraine","Volyn","Kamin‐Kashyrskyy",12330,51.63,24.97,1.5e2
"Ukraine","Chernigov","Ichnya",12312,50.870000000000005,32.4,1.6e2
"Ukraine","Mykolayivsk","Nova Odesa",12164,47.32,31.78,53.
"Ukraine","Donetsk","Siversk",12145,48.870000000000005,38.11,1.e2
"Ukraine","Kyyivska","Uzyn",12122,49.83,30.41,1.7e2
"Ukraine","Lugansk","Teplohirsk",12113,48.6,38.59,1.8e2
"Ukraine","Zaporizhzhya","Prymorsk",12085,46.730000000000004,36.35,7.
"Ukraine","Kyyivska","Borodyanka",12069,50.65,29.98,1.2e2
"Ukraine","Kyyivska","Hostomel",12036,50.58,30.27,1.e2
"Ukraine","Harkov","Barvinkove",11978,48.9,37.02,1.e2
"Ukraine","Odesa","Bilyayivka",11891,46.480000000000004,30.2,0
"Ukraine","Ivano‐Frankivsk","Perehinske",11838,48.81,24.19,4.9e2
"Ukraine","Donetsk","Ukrayinsk",11824,48.1,37.39,2.e2
"Ukraine","Chernigov","Shchors",11815,51.82,31.93,1.1e2
"Ukraine","Kirovograd","Bobrynets",11762,48.050000000000004,32.17,1.2e2
"Ukraine","Donetsk","Novoazovsk",11760,47.12,38.08,7.
"Ukraine","Odesa","Ovidiopol",11741,46.27,30.43,16.
