"Country","State","City","Population","Latitude","Longitude","Elevation"
"Russia","Kemerovo","Belovo",77940,54.42,86.3,2.1e2
"Russia","NizhnyNovgorod","Bor",77679,56.35,44.09,81.
"Russia","Stavropol","MineralnyyeVody",75811,44.21,43.13,3.1e2
"Russia","JewishRepublic","Birobidzhan",75192,48.800000000000004,132.95,78.
"Russia","AltaiKrai","Novoaltaysk",73889,53.4,83.96000000000001,1.4e2
"Russia","Khakasia","Chernogorsk",73187,53.83,91.22,3.4e2
"Russia","MoskovskayaOblast","Chekhov",73117,55.15,37.480000000000004,1.8e2
"Russia","Samara","Chapaevsk",72948,52.980000000000004,49.72,48.
"Russia","Sverdlovsk","Asbest",72822,57.02,61.46,2.1e2
"Russia","MoskovskayaOblast","NaroFominsk",70677,55.39,36.74,1.6e2
"Russia","Tatarstan","Yelabuga",69720,55.76,52.07,61.
"Russia","Bashkortostan","Beloretsk",69695,53.97,58.4,5.e2
"Russia","Perm","Lysva",69689,58.11,57.79,1.5e2
"Russia","Stavropol","Georgievsk",69379,44.15,43.47,2.9e2
"Russia","Krasnoyarsk","Krasnoyarsk45",69020,56.11,94.59,1.7e2
"Russia","Bashkortostan","Ishimbay",68914,53.46,56.04,1.6e2
"Russia","Rostov","Gukovo",68619,48.06,39.94,2.7e2
"Russia","Bashkortostan","Tuymazy",68340,54.6,53.7,1.2e2
"Russia","Amur","Belogorsk",67748,50.92,128.47,1.7e2
"Russia","MoskovskayaOblast","Stupino",67499,54.9,38.07,1.8e2
"Russia","MoskovskayaOblast","Yegoryyevsk",67014,55.38,39.03,1.4e2
"Russia","Ingushetia","Ordzhonikidzevskaya",67000,43.32,45.04,3.3e2
"Russia","Leningrad","SosnovyyBor",66603,59.9,29.12,13.
"Russia","Krasnoyarsk","Minusinsk",66402,53.71,91.69,2.5e2
"Russia","MoskovskayaOblast","Lobnya",66342,56.01,37.480000000000004,1.9e2
"Russia","Tula","Aleksin",66308,54.52,37.09,1.6e2
"Russia","Perm","Kungur",66157,57.43,56.95,1.3e2
"Russia","Sverdlovsk","Polevskoy",65911,56.44,60.19,3.8e2
"Russia","Bryansk","Klintsy",65667,52.76,32.230000000000004,1.6e2
"Russia","NizhnyNovgorod","Kstovo",65657,56.14,44.19,1.3e2
"Russia","Tatarstan","Leninogorsk",65513,54.6,52.45,2.6e2
"Russia","Yakutia","Neryungri",65412,56.67,124.71000000000001,8.e2
"Russia","Stavropol","Budyonnovsk",65384,44.79,44.14,1.3e2
"Russia","Tyumen","Ishim",64775,56.15,69.45,89.
"Russia","Krasnoyarsk","Lesosibirsk",64625,58.24,92.48,80.
"Russia","Dagestan","Buynaksk",64554,42.83,47.12,4.5e2
"Russia","Saratov","Volsk",64315,52.03,47.38,26.
"Russia","Krasnodar","SlavyanskNaKubani",64174,45.25,38.12,6.
"Russia","Novosibirsk","Iskitim",63771,54.64,83.29,1.2e2
"Russia","Krasnodar","Tikhoretsk",63573,45.85,40.13,81.
"Russia","Krasnodar","Tuapse",63452,44.11,39.07,51.
"Russia","Bashkortostan","Kumertau",63302,52.77,55.78,2.8e2
"Russia","Voronezh","Borisoglebsk",63131,51.370000000000005,42.09,1.1e2
"Russia","Bashkortostan","Sibay",62930,52.7,58.65,2.9e2
"Russia","Murmansk","Apatity",62929,67.57000000000001,33.39,1.8e2
"Russia","AltaiRepublic","GornoAltaysk",62861,51.96,85.96000000000001,3.2e2
"Russia","Sverdlovsk","Krasnoturinsk",62578,59.79,60.480000000000004,1.2e2
"Russia","NizhnyNovgorod","Pavlovo",62452,55.96,43.09,93.
"Russia","Penza","Zarechnyy",62174,53.13,46.58,2.3e2
"Russia","Voronezh","Rossosh",62083,51.14,38.51,1.4e2
"Russia","SaintPetersburg","Petrodvorets",61973,59.89,29.900000000000002,14.
"Russia","Sverdlovsk","Revda",61916,56.81,59.93,3.2e2
"Russia","Arkhangelsk","Kotlas",61902,61.26,46.660000000000004,75.
"Russia","Tatarstan","Chistopol",61742,55.36,50.64,1.1e2
"Russia","MoskovskayaOblast","Dubna",61699,56.75,37.15,1.2e2
"Russia","Leningrad","Tikhvin",61681,59.64,33.51,45.
"Russia","Tver","Rzhev",61603,56.26,34.33,1.9e2
"Russia","Amur","Svobodnyy",61597,51.4,128.13,1.9e2
"Russia","Vladimir","Aleksandrov",61551,56.4,38.72,1.8e2
"Russia","MoskovskayaOblast","Dmitrov",61390,56.35,37.52,1.4e2
"Russia","MoskovskayaOblast","PavlovskiyPosad",61293,55.78,38.65,1.3e2
"Russia","Bashkortostan","Belebey",61146,54.120000000000005,54.120000000000005,2.9e2
"Russia","Krasnodar","Labinsk",61120,44.63,40.74,2.7e2
"Russia","Rostov","Salsk",60955,46.47,41.54,39.
"Russia","KabardinoBalkaria","Prokhladnyy",60597,43.76,44.01,2.e2
"Russia","Tula","Shchyokino",60351,54.01,37.51,2.5e2
"Russia","Ivanovo","Shuya",60026,56.85,41.36,89.
"Russia","Stavropol","Mikhaylovsk",59992,45.14,42.,4.6e2
"Russia","Primorski","Arsenyev",59749,44.160000000000004,133.28,1.8e2
"Russia","KhantyMansi","KhantyMansiysk",59593,61.,69.,95.
"Russia","Volgograd","Mikhaylovka",59299,50.06,43.22,77.
"Russia","Bashkortostan","Meleuz",58536,52.97,55.92,1.8e2
"Russia","KhantyMansi","Kogalym",57752,62.03,74.5,78.
"Russia","Sverdlovsk","VerkhnyayaPyshma",57718,56.97,60.58,2.7e2
"Russia","MoskovskayaOblast","Solnechnogorsk",57506,56.18,36.980000000000004,2.e2
"Russia","Tula","Uzlovaya",57448,53.980000000000004,38.17,2.3e2
"Russia","Novgorod","Borovichi",57238,58.4,33.9,76.
"Russia","KabardinoBalkaria","Baksan",57037,43.69,43.54,4.5e2
"Russia","NizhnyNovgorod","Vyksa",56529,55.32,42.17,1.1e2
"Russia","Krasnodar","Krymsk",56203,44.92,37.980000000000004,26.
"Russia","Samara","Zhigulyovsk",56066,53.42,49.5,1.9e2
"Russia","Vladimir","GusKhrustalnyy",55973,55.620000000000005,40.67,1.2e2
"Russia","Smolensk","Roslavl",55894,53.95,32.86,2.e2
"Russia","Zabaykalsky","Krasnokamensk",55822,50.050000000000004,118.02,6.4e2
"Russia","MoskovskayaOblast","Klimovsk",55346,55.36,37.53,1.8e2
"Russia","Leningrad","Kirishi",55167,59.46,32.02,35.
"Russia","KhantyMansi","Nyagan",54735,62.14,65.39,48.
"Russia","MariEl","Volzhsk",54519,55.85,48.51,1.e2
"Russia","Krasnoyarsk","Nazarovo",54349,56.01,90.38,2.5e2
"Russia","MoskovskayaOblast","Ivanteyevka",54274,55.97,37.92,1.4e2
"Russia","Krasnodar","Anapa",54173,44.89,37.32,19.
"Russia","Krasnodar","Timashyovsk",54151,45.62,38.95,17.
"Russia","Murmansk","Severomorsk",54067,69.07000000000001,33.42,8.
"Russia","Krasnodar","Belorechensk",53966,44.77,39.87,1.2e2
"Russia","Tver","VyshniyVolochyok",53756,57.58,34.56,1.6e2
"Russia","Voronezh","GeorgiuDezh",53627,50.980000000000004,39.56,1.2e2
"Russia","NizhnyNovgorod","Balakhna",53425,56.49,43.59,75.
"Russia","Sverdlovsk","Lesnoy",53193,58.65,59.800000000000004,2.2e2
"Russia","Smolensk","Vyazma",53117,55.21,34.29,2.2e2
"Russia","MoskovskayaOblast","Vidnoye",53101,55.550000000000004,37.71,1.6e2
"Russia","Orenburg","Buguruslan",52946,53.65,52.43,71.
"Russia","MoskovskayaOblast","Domodedovo",52696,55.43,37.75,1.6e2
"Russia","Perm","Krasnokamsk",52675,58.07,55.75,91.
"Russia","MoskovskayaOblast","Fryazino",52335,55.95,38.050000000000004,1.7e2
"Russia","Rostov","Donetsk",51560,48.35,40.03,32.
"Russia","Orel","Livny",51494,52.42,37.6,1.7e2
"Russia","MoskovskayaOblast","Lytkarino",51309,55.58,37.9,1.3e2
"Russia","Krasnodar","Gelendzhik",51282,44.57,38.07,10.
"Russia","Irkutsk","Cheremkhovo",51230,53.160000000000004,103.07000000000001,5.6e2
"Russia","Smolensk","Yartsevo",50748,55.07,32.67,1.8e2
"Russia","Leningrad","Kingisepp",50513,59.370000000000005,28.6,21.
"Russia","Tver","Kimry",50455,56.870000000000005,37.35,1.2e2
"Russia","Chelyabinsk","Snezhinsk",50391,56.09,60.730000000000004,2.7e2
"Russia","Primorski","SpasskDalniy",50185,44.6,132.82,1.e2
"Russia","Murmansk","Monchegorsk",50129,67.92,32.82,1.6e2
"Russia","Perm","Chusovoy",50068,58.29,57.82,1.2e2
"Russia","AltaiKrai","Zarinsk",49882,53.72,84.93,1.7e2
"Russia","Sverdlovsk","VerkhnyayaSalda",49398,58.050000000000004,60.550000000000004,2.e2
"Russia","Khakasia","Sayanogorsk",49121,53.09,91.4,3.2e2
"Russia","Samara","Otradnyy",48933,53.370000000000005,51.35,56.
"Russia","YamaloNenets","Nadym",48847,65.53,72.52,7.
"Russia","Kemerovo","Osinniki",48780,53.620000000000005,87.35000000000001,2.7e2
"Russia","Dagestan","Kizlyar",48772,43.85,46.72,-6.
"Russia","Mordovia","Ruzajevka",48588,54.07,44.93,2.2e2
"Russia","Novosibirsk","Kujbysev",48469,55.45,78.32000000000001,1.1e2
"Russia","Udmurtia","Mozhga",48362,56.45,52.19,1.3e2
"Russia","Irkutsk","Shelekhov",48331,52.21,104.10000000000001,4.6e2
"Russia","Leningrad","Vsevolozhsk",48023,60.02,30.68,16.
"Russia","KhantyMansi","Raduzhnyy",47877,62.09,77.23,70.
"Russia","Tver","Torzhok",47796,57.04,34.97,1.6e2
"Russia","Chelyabinsk","Satka",47702,55.04,59.04,4.2e2
"Russia","KhantyMansi","Megion",47527,61.050000000000004,76.10000000000001,43.
"Russia","Krasnoyarsk","Talnakh",47307,69.5,88.45,91.
"Russia","Sverdlovsk","Beryozovskiy",47195,56.910000000000004,60.800000000000004,2.5e2
"Russia","Komi","Pechora",47167,65.15,57.21,59.
"Russia","Kemerovo","Beryozovskiy",47108,55.67,86.26,1.9e2
"Russia","KhabarovskKrai","Amursk",46687,50.22,136.9,37.
"Russia","Irkutsk","UstKut",46662,56.77,105.65,3.5e2
"Russia","Lipetsk","Gryazi",46641,52.49,39.94,1.3e2
"Russia","Kursk","Kurchatov",46463,51.59,35.65,2.4e2
"Russia","Krasnodar","Kurganinsk",46388,44.88,40.6,1.7e2
"Russia","Vladimir","Kolchugino",46285,56.300000000000004,39.38,1.8e2
"Russia","Chechnya","UrusMartan",46138,43.13,45.54,2.4e2
"Russia","Orel","Mtsensk",46129,53.27,36.550000000000004,1.8e2
"Russia","Smolensk","Safonovo",46045,55.15,33.22,2.2e2
"Russia","Leningrad","Volkhov",45949,59.93,32.34,32.
"Russia","Rostov","BelayaKalitva",45625,48.18,40.79,25.
"Russia","Ingushetia","Malgobek",45612,43.54,44.58,4.9e2
"Russia","Belgorod","Shebekino",45608,50.410000000000004,36.9,1.1e2
"Russia","Chuvashia","Kanash",45501,55.51,47.47,1.9e2
"Russia","AltaiRepublic","KamenNaObi",45140,53.79,81.34,1.2e2
"Russia","Krasnodar","Kanevskaya",45000,46.1,38.9,20.
"Russia","Chelyabinsk","Chebarkul",44951,54.980000000000004,60.370000000000005,3.3e2
"Russia","Komi","Usinsk",44805,65.92,57.410000000000004,41.
"Russia","Tomsk","Strezhevoy",44255,60.730000000000004,77.59,42.
"Russia","Tambov","Rasskazovo",44180,52.67,41.9,1.5e2
"Russia","Irkutsk","Sayansk",43820,53.99,102.10000000000001,4.4e2
"Russia","Sverdlovsk","Kachkanar",43763,58.7,59.49,3.7e2
"Russia","Krasnodar","Pashkovskiy",43634,45.02,39.11,29.
"Russia","MoskovskayaOblast","Dzerzhinskiy",43475,55.63,37.84,1.5e2
"Russia","Chechnya","Shali",43457,43.15,45.9,2.2e2
"Russia","Saratov","Rtishchevo",43448,52.26,43.79,2.1e2
"Russia","Astrakhan","Akhtubinsk",43379,48.28,46.17,3.
"Russia","SaintPetersburg","KrasnoyeSelo",43134,59.74,30.09,1.1e2
"Russia","Leningrad","Sertolovo",43124,60.15,30.2,42.
