"Country","State","City","Population","Latitude","Longitude","Elevation"
"Canada","Ontario","Paris",11763,43.2,-80.38,232.
"Canada","Newfoundland and Labrador","Gander",11688,48.95,-54.65,24.
"Canada","British Columbia","Summerland",11615,49.61,-119.69,489.
"Canada","Quebec","Montmagny",11491,46.97,-70.55,13.
"Canada","Ontario","Kincardine",11389,44.17,-81.63,195.
"Canada","Ontario","Winchester",11225,45.1,-75.35000000000001,74.
"Canada","Quebec","Bécancour",11134,46.33336,-72.43241,18.
"Canada","Ontario","Rockland",11099,45.53,-75.28,62.
"Canada","Manitoba","Steinbach",11066,49.52,-96.68,264.
"Canada","Saskatchewan","Estevan",11054,49.14,-103.01,550.
"Canada","Saskatchewan","Warman",11020,52.32,-106.57000000000001,508.
"Canada","Quebec","La Tuque",11001,47.44,-72.78,168.
"Canada","Ontario","Norwich",11001,42.980000000000004,-80.60000000000001,261.
"Canada","Ontario","Meaford",10991,44.6,-80.58,213.
"Canada","Ontario","Erin",10770,43.77,-80.07000000000001,404.
"Canada","Ontario","Elliot Lake",10741,46.39,-82.66,318.
"Canada","Ontario","Beamsville",10679,43.17,-79.47,98.
"Canada","Ontario","Carleton Place",10644,45.13,-76.13,138.
"Canada","Saskatchewan","Weyburn",10484,49.67,-103.86,568.
"Canada","Ontario","Haileybury",10402,47.43,-79.63,233.
"Canada","Ontario","Angus‐Borden",10269,44.32,-79.88,190.
"Canada","Ontario","Hawkesbury",10263,45.62,-74.60000000000001,41.
"Canada","Quebec","Saint‐Felicien",10238,48.65,-72.45,111.
"Canada","British Columbia","Nelson",10230,49.49,-117.3,589.
"Canada","Quebec","Sainte‐Agathe‐des‐Monts",10223,46.03,-74.28,411.
"Canada","Alberta","Whitecourt",10204,54.13,-115.68,739.
"Canada","British Columbia","Sechelt",10200,49.47,-123.77,34.
"Canada","Ontario","Wallaceburg",10098,42.59,-82.39,176.
"Canada","Quebec","Roberval",10046,48.52,-72.24,120.
"Canada","British Columbia","Quesnel",10007,52.980000000000004,-122.48,476.
"Canada","Quebec","Sainte‐Julienne",9953,45.97,-73.72,122.
"Canada","Ontario","Temiskaming Shores",9920,47.51346,-79.677343,"null"
"Canada","Alberta","Hinton",9882,53.4,-117.58,1055.
"Canada","Alberta","Morinville",9848,53.800000000000004,-113.65,698.
"Canada","Manitoba","Selkirk",9834,50.14,-96.89,228.
"Canada","Ontario","Caledonia",9674,43.07,-79.95,192.
"Canada","Ontario","Acton",9462,43.63,-80.03,347.
"Canada","Ontario","Port Perry",9453,44.1,-78.93,248.
"Canada","Nova Scotia","Amherst",9413,45.83,-64.21000000000001,17.
"Canada","Newfoundland and Labrador","Labrador City",9228,52.94,-66.92,542.
"Canada","New Brunswick","Oromocto",9223,45.85,-66.47,36.
"Canada","Manitoba","Winkler",9106,49.18,-97.93,270.
"Canada","Nova Scotia","New Glasgow",9075,45.59,-62.65,12.
"Canada","Ontario","Penetanguishene",8962,44.7834,-79.91637,243.
"Canada","Quebec","Coaticook",8955,45.13,-71.8,298.
"Canada","British Columbia","Qualicum Beach",8943,49.35,-124.45,61.
"Canada","Nova Scotia","New Waterford",8942,46.26,-60.11,33.
"Canada","Quebec","Farnham",8909,45.28,-72.97,62.
"Canada","Ontario","Arnprior",8795,45.43,-76.37,103.
"Canada","Ontario","Elmira",8794,43.6,-80.55,353.
"Canada","Ontario","Smiths Falls",8780,44.910000000000004,-76.02,130.
"Canada","Ontario","Embrun",8669,45.29,-75.3,67.
"Canada","Quebec","Sainte‐Marie",8612,46.43,-71.02,150.
"Canada","British Columbia","Ladysmith",8537,48.99,-123.82000000000001,84.
"Canada","Nova Scotia","Bridgewater",8532,44.38,-64.52,17.
"Canada","Alberta","Taber",8428,49.78,-112.15,815.
"Canada","Ontario","New Hamburg",8424,43.480000000000004,-80.72,374.
"Canada","Alberta","Edson",8414,53.58,-116.42,906.
"Canada","Saskatchewan","Corman Park",8354,52.00008,-106.66793,509.
"Canada","British Columbia","Kitimat",8335,54.01,-128.7,11.
"Canada","Ontario","Kapuskasing",8292,49.43,-82.42,222.
"Canada","Quebec","La Malbaie",8271,47.65,-70.17,93.
"Canada","Manitoba","Dauphin",8251,51.15,-100.05,293.
"Canada","Alberta","Olds",8235,51.78,-114.10000000000001,1042.
"Canada","Ontario","Renfrew",8218,45.480000000000004,-76.7,121.
